,bed rooms,baths,square feet,address,price
2787,3,1,1200,"13333 S Prairie Avenue Chicago, IL 60827",115000.0
2788,2,2,2052,"800 N Michigan Avenue Unit 2002 Chicago, IL 60611",1395000.0
2789,4,2,1320,"10505 S La Salle Street Chicago, IL 60628",263000.0
2790,1,1,796,"4800 S Chicago Beach Drive Unit 1910S Chicago, IL 60615",139333.0
2791,1,1,700,"6700 S South Shore Drive Unit 22E 22E Chicago, IL 60649",95000.0
2792,4,3,4308,"840 N Lake Shore Drive 1801 Chicago, IL 60611",3375000.0
2793,4,3,3557,"21 N May Street 502 Chicago, IL 60607",2599000.0
2794,2,2,1464,"505 N Mcclurg Court 2602 Chicago, IL 60611",824900.0
2795,5,3,3100,"7022 W 64th Street Chicago, IL 60638",520995.0
2796,4,3,3000,"Chicago, IL 60649",349000.0
2797,3,2,1045,"4149 S Rockwell Street Chicago, IL 60632",310000.0
2798,3,2,1620,"2120 W 35th Street 101 Chicago, IL 60608",262000.0
2799,4,2,1909,"7934 S Saginaw Avenue Chicago, IL 60617",78210.0
2800,2,3,3300,"6106 N Hermitage Avenue Chicago, IL 60660",1149000.0
2801,2,2,1681,"1600 S Prairie Avenue 2309 Chicago, IL 60616",724900.0
2802,2,2,1248,"100 E 14th Street 709 Chicago, IL 60605",469999.0
2803,4,3,2700,"1840 N Lockwood Avenue A Chicago, IL 60639",349900.0
2804,2,1,900,"9814 S Eggleston Avenue Chicago, IL 60628",130000.0
2805,5,2,3125,"925 W 53rd Street Chicago, IL 60609",119000.0
2806,4,1,612,"7127 S Damen Avenue Chicago, IL 60636",99900.0
2807,3,1,1000,"12716 S May Street Calumet Park, IL 60827",140000.0
2808,2,3,3300,"6104 N Hermitage Avenue Chicago, IL 60660",1149000.0
2809,2,2,2000,"3530 N Lake Shore Drive 5B Chicago, IL 60657",499000.0
2810,4,2,2281,"8300 S Prairie Avenue Chicago, IL 60619",359900.0
2811,1,1,1198,"165 N Canal Street 510 Chicago, IL 60606",344900.0
2812,3,2,1336,"5150 S Moody Avenue Chicago, IL 60638",340000.0
2813,3,1,1078,"13947 S Saginaw Avenue Burnham, IL 60633",149900.0
2814,4,3,5660,"323 W Evergreen Avenue Chicago, IL 60610",1950000.0
2815,3,2,1200,"7530 S Harvard Avenue Chicago, IL 60620",239900.0
2816,3,3,2650,"318 S Michigan Avenue 600 Chicago, IL 60604",1199995.0
2817,4,2,1288,"5418 W Flournoy Street Chicago, IL 60644",339999.0
2818,2,2,1200,"2323 W Pershing Road 611 Chicago, IL 60609",237000.0
2819,4,2,1168,"6208 S Normandy Avenue Chicago, IL 60638",375000.0
2820,2,2,1271,"400 N La Salle Street 1702 Chicago, IL 60654",470000.0
2821,4,3,3013,"211 N Harbor Drive 4401 Chicago, IL 60601",3650000.0
2822,3,2,2900,"399 W Fullerton Parkway 18W Chicago, IL 60614",1050000.0
2823,3,2,1898,"5114 S Kenwood Avenue 4A Chicago, IL 60615",900000.0
2824,3,2,1898,"5114 S Kenwood Avenue 3A Chicago, IL 60615",875000.0
2825,3,2,2120,"7013 W 63rd Place Chicago, IL 60638",379900.0
2826,1,1,725,"300 N STATE Street 4935 Chicago, IL 60654",289000.0
2827,3,2,1296,"9318 S Manistee Avenue Chicago, IL 60617",190000.0
2828,2,2,1100,"345 W Fullerton Parkway Unit 2505 Chicago, IL 60614",428000.0
2829,3,2,1100,"2036 N New England Avenue Chicago, IL 60707",309000.0
2830,3,2,1131,"5405 W Potomac Avenue Chicago, IL 60651",265000.0
2831,5,5,10700,"1871 N Howe Street Chicago, IL 60614",6500000.0
2832,7,5,10709,"826 W Hutchinson Street Chicago, IL 60613",3249000.0
2833,3,3,3080,"401 N WABASH Avenue 66A Chicago, IL 60611",2750000.0
2834,3,2,1875,"360 E RANDOLPH Street 2903 Chicago, IL 60601",1175000.0
2835,4,3,2950,"5442 N Western Avenue 1A Chicago, IL 60625",774900.0
2836,3,2,2789,"5442 N Western Avenue 1C Chicago, IL 60625",699900.0
2837,1,1,1116,"600 N LAKE SHORE Drive 2110 Chicago, IL 60611",440000.0
2838,4,1,1406,"6706 S Parnell Avenue Chicago, IL 60621",110000.0
2839,3,1,968,"2102 S Christiana Avenue Chicago, IL 60623",108300.0
2840,4,3,2700,"5602 S Rutherford Avenue Chicago, IL 60638",749000.0
2841,3,1,1008,"14215 S Wallace Avenue Riverdale, IL 60827",133500.0
2842,3,2,1400,"2237 E 70th Place 3 Chicago, IL 60649",39900.0
2843,3,4,4021,"401 N Wabash Avenue Unit 39AB Chicago, IL 60611",2700000.0
2844,1,1,1000,"111 E Chestnut Street Unit 31J Chicago, IL 60611",349000.0
2845,2,2,1000,"6424 S Woodlawn Avenue 2 Chicago, IL 60637",218000.0
2846,3,3,1540,"6824 W 65th Street , 6 Chicago, IL 60638",350000.0
2847,4,2,1000,"2825 E 76th Place Chicago, IL 60649",130000.0
2848,5,5,7500,"53 E Division Street Chicago, IL 60610",4500000.0
2849,4,3,3020,"543 E 88th Place Chicago, IL 60619",275000.0
2850,2,2,1175,"4527 S Drexel Boulevard , 2N Chicago, IL 60653",229900.0
2851,3,1,1260,"6502 S Wolcott Avenue Chicago, IL 60636",100000.0
2852,2,2,3000,"215 W Illinois Street 6B Chicago, IL 60654",1590000.0
2853,3,1,942,"9105 S Parnell Avenue Chicago, IL 60620",210000.0
2854,2,2,1580,"360 E Randolph Street Unit 405 Chicago, IL 60601",619000.0
2855,3,3,3300,"3514 N Lowell Avenue Chicago, IL 60641",835000.0
2856,1,1,700,"561 W Stratford Place 2F Chicago, IL 60657",180000.0
2857,2,1,1008,"1106 W 87th Street Chicago, IL 60620",150000.0
2858,3,2,1881,"5114 S Kenwood Avenue 3B Chicago, IL 60615",900000.0
2859,3,2,1700,"201 W Grand Avenue 501 Chicago, IL 60654",799000.0
2860,1,1,1017,"401 N WABASH Avenue 83E Chicago, IL 60611",750000.0
2861,3,2,2200,"3150 N Lake Shore Drive 19A Chicago, IL 60657",625000.0
2862,3,3,1936,"6565 W Roscoe Street Chicago, IL 60634",599900.0
2863,2,2,1200,"4638 S VINCENNES Avenue G Chicago, IL 60653",195000.0
2864,4,3,2650,"1950 W Dickens Avenue 3 Chicago, IL 60614",1550000.0
2865,3,2,2400,"1950 W Dickens Avenue 1S Chicago, IL 60614",925000.0
2866,3,3,2448,"3030 N Nagle Avenue Chicago, IL 60634",459000.0
2867,7,5,5500,"Chicago, IL 60615",455000.0
2868,6,2,2350,"6536 S Paulina Street Chicago, IL 60636",170000.0
2869,2,1,1035,"8234 S Kimbark Avenue Chicago, IL 60619",165000.0
2870,4,4,3652,"1340 W Chestnut Street 401 Chicago, IL 60642",2200000.0
2871,1,1,750,"70 W Burton Place 2805 Chicago, IL 60610",274900.0
2872,3,2,2400,"11458 S Avenue J Chicago, IL 60617",251000.0
2873,4,3,1828,"1807 W Granville Avenue Chicago, IL 60660",485000.0
2874,1,1,1017,"401 N Wabash Avenue Unit 68F Chicago, IL 60611",720000.0
2875,3,2,2537,"12100 S Perry Avenue Chicago, IL 60628",299900.0
2876,2,2,1200,"3560 S Giles Avenue G Chicago, IL 60653",225000.0
2877,3,3,1843,"5114 S Kenwood Avenue 1C Chicago, IL 60615",800000.0
2878,4,1,1084,"10641 S Normal Avenue Chicago, IL 60628",219900.0
2879,2,2,1040,"3150 N Neva Avenue 3A Chicago, IL 60634",199900.0
2880,2,1,500,"11345 S Ada Street Chicago, IL 60643",148000.0
2881,4,4,3000,"15 N Ada Street Chicago, IL 60607",1599000.0
2882,2,2,1550,"1335 S Prairie Avenue 1302 Chicago, IL 60605",599000.0
2883,2,2,1350,"440 N Wabash Avenue 3506 Chicago, IL 60611",479500.0
2884,2,2,1100,"33 W Delaware Place 7A Chicago, IL 60610",447500.0
2885,2,1,1100,"7956 S Pulaski Road Unit 204 Chicago, IL 60652",130000.0
2886,1,3,2712,"7011 S Cornell Avenue Chicago, IL 60649",165900.0
2887,4,3,2862,"10117 S Sangamon Street Chicago, IL 60643",150000.0
2888,4,2,1690,"7746 S Drexel Avenue Chicago, IL 60619",104900.0
2889,5,2,1200,"9213 Blackstone Chicago, IL 60619",164900.0
2890,3,3,2573,"14 W Superior Street 4503 Chicago, IL 60654",1950000.0
2891,2,3,1800,"3716 N Mozart Street Chicago, IL 60618",449000.0
2892,6,2,3700,"3918 S Langley Ave Chicago, IL 60653",410000.0
2893,3,3,3000,"505 N LAKE SHORE Drive 3706-3707 Chicago, IL 60611",1399999.0
2894,2,2,1473,"7356 S Kenwood Avenue Chicago, IL 60619",279900.0
2895,2,1,1000,"6161 N Hoyne Avenue D102 Chicago, IL 60659",159000.0
2896,2,2,1550,"200 E Delaware Place Unit 16F Chicago, IL 60611",575000.0
2897,2,1,1250,"2925 W Summerdale Avenue 2 Chicago, IL 60625",214900.0
2898,4,3,2400,"7553 S King Drive Chicago, IL 60619",369000.0
2899,3,3,2560,"132 E Delaware Place 5601 Chicago, IL 60611",1265000.0
2900,1,1,750,"1122 N Clark Street 3109 Chicago, IL 60610",215000.0
2901,4,2,2280,"10236 S Normal Avenue Chicago, IL 60628",61800.0
2902,3,1,1469,"8346 S Baltimore Avenue Chicago, IL 60617",45000.0
2903,3,3,4200,"800 N Michigan Avenue Unit 5401 Chicago, IL 60611",4000000.0
2904,1,1,1419,"401 N Wabash Avenue Unit 52G Chicago, IL 60611",850000.0
2905,5,1,2059,"7818 S Ingleside Avenue Chicago, IL 60619",60000.0
2906,5,4,3515,"510 W Arlington Place Chicago, IL 60614",1595000.0
2907,3,4,2975,"180 E Pearson Street Unit 5902 Chicago, IL 60611",1975000.0
2908,2,2,1200,"600 N Dearborn Street Unit 711 Chicago, IL 60654",389000.0
2909,2,1,1252,"500 S Clinton Street 243 Chicago, IL 60607",269500.0
2910,3,3,1600,"1430 N Astor Street 14C Chicago, IL 60610",399000.0
2911,6,4,1499,"Chicago, IL 60637",280000.0
2912,3,1,1100,"10205 S Sangamon Street Chicago, IL 60643",175000.0
2913,3,1,984,"9034 S Normal Avenue Chicago, IL 60620",139999.0
2914,7,7,8500,"1550 N State Parkway LIB-ABC Chicago, IL 60610",3995000.0
2915,5,4,5000,"1347 N Astor Street Chicago, IL 60610",2595000.0
2916,4,2,2400,"2714 W Cortez Street 1 Chicago, IL 60622",810000.0
2917,3,2,1700,"2714 W CORTEZ Street 3 Chicago, IL 60622",659999.0
2918,2,1,940,"9142 S Wabash Avenue Chicago, IL 60619",
2919,2,1,1000,"1244 W Sunnyside Avenue , 1 Chicago, IL 60640",275000.0
2920,2,2,1271,"400 N Lasalle Street 4402 Chicago, IL 60654",580000.0
2921,3,2,1700,"1373 West Hubbard Street #3W Chicago, IL 60642",549900.0
2922,2,2,2484,"4007 W Argyle Street Chicago, IL 60630",368000.0
2923,1,1,783,"303 W Ohio Street 2408 Chicago, IL 60654",315000.0
2924,5,2,1055,"10128 S Green Street Chicago, IL 60643",259000.0
2925,4,3,2500,"4329 S Wood Street Chicago, IL 60609",199999.0
2926,4,4,5200,"800 N Michigan Avenue 5901 Chicago, IL 60611",3495000.0
2927,3,3,2715,"10 E Delaware Place 32B Chicago, IL 60611",1995000.0
2928,4,3,3780,"4119 N Ozark Avenue Norridge, IL 60706",380000.0
2929,3,2,2000,"7550 S LUELLA Avenue Chicago, IL 60649",244999.0
2930,4,2,1542,"6635 S Washtenaw Avenue Chicago, IL 60629",
2931,3,2,900,"3072 N Avers Avenue Chicago, IL 60618",550000.0
2932,3,1,1422,"8128 S Clyde Avenue Chicago, IL 60617",160000.0
2933,3,3,3643,"2733 W Windsor Avenue Chicago, IL 60625",950000.0
2934,2,2,925,"7248 S Wolcott Avenue Chicago, IL 60636",235000.0
2935,5,2,1800,"2324 W 111th Place Chicago, IL 60643",210000.0
2936,2,1,950,"6945 S Chappel Avenue 3-B Chicago, IL 60649",110000.0
2937,4,3,4700,"1910 W North Avenue 300 Chicago, IL 60622",2695000.0
2938,1,1,800,"1550 N Lake Shore Drive 9D Chicago, IL 60610",240000.0
2939,4,3,3000,"9331 S Racine Avenue Chicago, IL 60620",135900.0
2940,3,2,1790,"849 N Franklin Street 1218 Chicago, IL 60610",824000.0
2941,1,1,750,"3660 N Lake Shore Drive 1006 Chicago, IL 60613",227500.0
2942,1,1,780,"7337 S South Shore Drive Unit 1103 Chicago, IL 60649",79900.0
2943,2,1,1152,"1714 W Beverly Glen Parkway Chicago, IL 60643",250000.0
2944,3,2,1684,"1340 W Chestnut Street 405 Chicago, IL 60642",900000.0
2945,3,2,2150,"1515 N Astor Street 8A Chicago, IL 60610",869000.0
2946,3,2,1200,"8636 S Damen Avenue Chicago, IL 60620",322000.0
2947,3,3,2715,"10 E Delaware Place Unit 23B Chicago, IL 60611",1995000.0
2948,2,2,1600,"947 N Ashland Avenue 2N Chicago, IL 60622",585000.0
2949,2,2,1307,"11057 S Avenue J Chicago, IL 60617",237400.0
2950,2,2,2400,"3530 N Lake Shore Drive 9A Chicago, IL 60657",575000.0
2951,4,1,1802,"5411 W Adams Street Chicago, IL 60644",290000.0
2952,2,2,1088,"11437 S Forrestville Avenue Chicago, IL 60628",220000.0
2953,4,2,2000,"6900 S OGLESBY Avenue B Chicago, IL 60649",220000.0
2954,5,4,3001,"1712 W Augusta Boulevard PH-B Chicago, IL 60622",1750000.0
2955,5,3,5600,"1315 W 111th Place Chicago, IL 60643",165000.0
2956,3,3,3000,"1201 S Prairie Avenue 2001 Chicago, IL 60605",1295000.0
2957,4,2,1987,"4900 S Laramie Avenue Chicago, IL 60638",379900.0
2958,4,4,3400,"8145 S Euclid Avenue Chicago, IL 60617",228900.0
2959,3,2,836,"7745 S Dobson Avenue Chicago, IL 60619",154900.0
2960,1,1,1278,"159 E WALTON Place 6B Chicago, IL 60611",729900.0
2961,2,2,1465,"1211 S Prairie Avenue 1005 Chicago, IL 60605",725000.0
2962,1,1,850,"633 S Plymouth Court 1107 Chicago, IL 60605",196850.0
2963,2,1,1213,"5447 W Lawrence Avenue 204 Chicago, IL 60630",205000.0
2964,6,2,4687,"1437 W 71ST Place Chicago, IL 60636",250000.0
2965,3,2,1258,"9624 S Merrill Avenue Chicago, IL 60617",100000.0
2966,1,1,650,"4970 N Marine Drive Unit 327 Chicago, IL 60640",130000.0
2967,2,2,1850,"1515 N Astor Street 4A Chicago, IL 60610",600000.0
2968,1,1,372,"1127 W FARWELL Avenue 105 Chicago, IL 60626",189500.0
2969,2,1,648,"7049 S Harper Avenue Chicago, IL 60637",60000.0
2970,2,2,1660,"360 W Illinois Street 303 Chicago, IL 60654",679900.0
2971,1,1,805,"440 N Wabash Avenue 3711 Chicago, IL 60611",285000.0
2972,3,2,1150,"12727 S Page Street Calumet Park, IL 60827",149950.0
2973,5,4,3001,"1712 W Augusta Boulevard PH-A Chicago, IL 60622",1700000.0
2974,4,3,2500,"735 E 50TH Street 3 Chicago, IL 60615",305000.0
2975,4,4,3852,"1550 N Clark 601 Chicago, IL 60610",2700000.0
2976,5,5,8800,"3214 S Canal Street Chicago, IL 60616",2225000.0
2977,3,3,1969,"60 E Monroe Street Unit 2002 Chicago, IL 60603",1125000.0
2978,2,1,1004,"3412 S 57th Court Cicero, IL 60804",279900.0
2979,2,1,1100,"6244 N Francisco Avenue 3BW Chicago, IL 60659",149900.0
2980,2,1,880,"125 W 103rd Place Chicago, IL 60628",109000.0
2981,3,2,2200,"1440 N State Parkway 11C Chicago, IL 60610",814500.0
2982,4,2,2230,"5915 S Spaulding Avenue Chicago, IL 60629",349000.0
2983,4,2,1499,"6603 S Oakley Avenue Chicago, IL 60636",185000.0
2984,5,3,1400,"5232 N Larned Avenue Chicago, IL 60630",515000.0
2985,4,3,1200,"2106 N Whipple Street Chicago, IL 60647",525000.0
2986,4,2,1359,"6447 S Eberhart Avenue Chicago, IL 60637",95000.0
2987,2,1,1521,"4932 S Laramie Avenue Stickney, IL 60638",159900.0
2988,3,1,1045,"9932 S PRINCETON Avenue Chicago, IL 60628",137000.0
2989,2,1,1007,"7107 S CARPENTER Street Chicago, IL 60621",25000.0
2990,1,1,562,"10657 S Hoxie Avenue Chicago, IL 60617",27900.0
2991,3,3,3431,"451 E Grand Avenue 5205 Chicago, IL 60611",3349000.0
2992,3,1,1108,"5736 S MEADE Avenue Chicago, IL 60638",329900.0
2993,4,1,1035,"7357 S GREEN Street Chicago, IL 60621",35000.0
2994,3,3,3900,"3800 N LAKE SHORE Drive 12A Chicago, IL 60613",1995000.0
2995,3,2,792,"22 W 109th Place Chicago, IL 60628",35000.0
2996,3,3,2912,"159 E Walton Place 12C Chicago, IL 60611",1495000.0
2997,4,3,1700,"1837 N Lawndale Avenue Chicago, IL 60647",509000.0
2998,2,2,1500,"3252 S Prairie Avenue 2S Chicago, IL 60616",255000.0
2999,1,1,1000,"7540 N RIDGE Avenue 2B Chicago, IL 60645",100000.0
3000,5,4,4000,"3958 S Drexel Boulevard Chicago, IL 60653",1095000.0
3001,3,2,1114,"4345 N oriole Avenue Norridge, IL 60706",399900.0
3002,1,2,1220,"401 N Wabash Avenue Unit 2322 Chicago, IL 60611",575000.0
3003,2,2,1140,"195 N Harbor Drive Unit 1109 Chicago, IL 60601",455000.0
3004,4,3,2500,"339 W Barry Avenue 3BC Chicago, IL 60657",635000.0
3005,3,3,1570,"11426 S Wentworth Avenue Chicago, IL 60628",49900.0
3006,1,1,900,"1440 N Lake Shore Drive Unit 29G Chicago, IL 60610",240000.0
3007,3,3,2800,"1040 N Lake Shore Drive 30A Chicago, IL 60611",1195000.0
3008,2,2,1458,"11834 S Normal Avenue Chicago, IL 60628",159500.0
3009,3,3,1700,"7321 S South Shore Drive 1D Chicago, IL 60649",185000.0
3010,2,2,1346,"233 E 13th Street 402 Chicago, IL 60605",455000.0
3011,4,2,1620,"9456 S Calumet Avenue Chicago, IL 60619",295000.0
3012,1,1,825,"899 S Plymouth Court 1005 Chicago, IL 60605",227500.0
3013,5,4,1900,"10427 S Avenue F Chicago, IL 60617",299000.0
3014,4,3,2822,"10152 S Winston Avenue Chicago, IL 60643",179900.0
3015,3,3,3395,"21 N May Street 1003 Chicago, IL 60607",2949000.0
3016,3,3,3395,"21 N May Street 803 Chicago, IL 60607",2799000.0
3017,4,5,4368,"401 N Wabash Avenue 29AB Chicago, IL 60611",5385744.0
3018,4,3,2500,"12 Steeple Bend Lane Evergreen Park, IL 60805",532900.0
3019,4,2,1434,"8138 S HOUSTON Avenue Chicago, IL 60617",69000.0
3020,2,1,1250,"899 S Plymouth Court Unit 1403 Chicago, IL 60605",313000.0
3021,2,1,1204,"9300 S Justine Street Chicago, IL 60620",105000.0
3022,5,4,6500,"34 E BELLEVUE Place Chicago, IL 60611",3699000.0
3023,4,4,3659,"1340 W Chestnut Street 303 Chicago, IL 60642",1999900.0
3024,3,2,2500,"8955 S Essex Avenue Chicago, IL 60617",292990.0
3025,1,1,800,"880 N Lake Shore Drive 11C Chicago, IL 60611",269000.0
3026,3,2,1600,"10312 S CORLISS Avenue Chicago, IL 60628",229900.0
3027,1,2,1220,"401 N. Wabash Ave., Chicago, IL 60611 2436 Chicago, IL 60611",595000.0
3028,3,3,4200,"800 N Michigan Avenue 3701 Chicago, IL 60611",2995000.0
3029,4,4,7880,"159 E Walton Place PH Chicago, IL 60611",8900000.0
3030,4,3,4700,"159 E WALTON Place 20A Chicago, IL 60611",3500000.0
3031,1,1,687,"225 N Columbus Drive Unit 5809 Chicago, IL 60601",400000.0
3032,2,2,1839,"401 N Wabash Avenue 82B Chicago, IL 60611",1149900.0
3033,1,1,995,"2335 W Belle Plaine Avenue Unit 213 Chicago, IL 60618",249900.0
3034,3,2,1285,"7440 S Oglesby Avenue Chicago, IL 60649",170000.0
3035,3,2,2823,"524 W 36th Street Chicago, IL 60609",672500.0
3036,2,2,924,"425 W 79th Place Chicago, IL 60620",130000.0
3037,3,4,2893,"211 N Harbor Drive 2902 Chicago, IL 60601",2650000.0
3038,3,2,1517,"234 W Polk Street 4008 Chicago, IL 60607",1325000.0
3039,2,2,1201,"211 N Harbor Drive 1301 Chicago, IL 60601",935000.0
3040,1,1,663,"211 N Harbor Drive 1807 Chicago, IL 60601",550000.0
3041,1,1,685,"211 N Harbor Drive 905 Chicago, IL 60601",500000.0
3042,3,1,1450,"8833 S Winchester Avenue Chicago, IL 60620",280000.0
3043,2,1,950,"2038 E 72nd Place 2 Chicago, IL 60649",35000.0
3044,4,3,874,"5341 S Richmond Street Chicago, IL 60632",239000.0
3045,2,2,1350,"6832 S South Shore Drive Unit 2 Apt 2 Chicago, IL 60649",145000.0
3046,3,3,1640,"8104 S Euclid Avenue Chicago, IL 60617",159900.0
3047,3,2,2000,"3806 S Wolcott Avenue Chicago, IL 60609",325000.0
3048,2,1,581,"8019 S Union Avenue E Chicago, IL 60620",34900.0
3049,1,1,1100,"2828 N Burling Street 208 Chicago, IL 60657",245000.0
3050,3,2,1000,"3204 S Kedvale Avenue Chicago, IL 60623",249900.0
3051,3,1,1432,"4201 N OZARK Avenue Norridge, IL 60706",259900.0
3052,5,5,4156,"1252 N State Parkway Chicago, IL 60610",2000000.0
3053,1,2,1952,"401 N Wabash Avenue 84F Chicago, IL 60611",2500000.0
3054,1,1,796,"4800 S Chicago Beach Drive 1404S Chicago, IL 60615",120000.0
3055,3,2,1600,"474 N LAKE SHORE Drive 4808 Chicago, IL 60611",590000.0
3056,1,1,832,"601 E 32nd Street 809 Chicago, IL 60616",120000.0
3057,4,1,3125,"8526 S Bishop Street Chicago, IL 60620",230000.0
3058,2,1,775,"2939 N ELSTON Avenue Chicago, IL 60618",650000.0
3059,4,3,2500,"10320 S Wallace Street Chicago, IL 60628",384000.0
3060,2,2,700,"6340 N Artesian Avenue , GC Chicago, IL 60659",151000.0
3061,3,3,3395,"21 N May Street 703 Chicago, IL 60607",2699000.0
3062,3,3,3395,"21 N May Street 903 Chicago, IL 60607",2849000.0
3063,1,1,800,"7337 S South Shore Drive 314 Chicago, IL 60649",64900.0
3064,3,2,1592,"9669 S Crandon Avenue Chicago, IL 60617",90000.0
3065,2,1,950,"2038 E 72nd Place 3 Chicago, IL 60649",68000.0
3066,1,1,800,"7234 W North Avenue 1111 Elmwood Park, IL 60707",159900.0
3067,1,1,1070,"1800 W Grace Street 308 Chicago, IL 60613",399900.0
3068,3,2,1464,"9217 S Colfax Chicago, IL 60617",250000.0
3069,3,1,1042,"10525 S Cottage Grove Avenue Chicago, IL 60628",109000.0
3070,4,3,2300,"912 E 76th Street Chicago, IL 60619",343000.0
3071,3,1,1150,"8528 S Escanaba Avenue Chicago, IL 60617",109900.0
3072,2,1,1250,"6244 N Francisco Avenue , GAE Chicago, IL 60659",169000.0
3073,2,2,1435,"1120 N Lake Shore Drive 16C Chicago, IL 60611",449999.0
3074,2,2,840,"4816 W Ferdinand Street Chicago, IL 60644",200000.0
3075,4,2,1628,"747 N Pine Avenue Chicago, IL 60644",145000.0
3076,4,5,4029,"401 N Wabash Avenue Unit 86A Chicago, IL 60611",6000000.0
3077,6,4,5350,"5490 S Shore Drive Unit 3S Chicago, IL 60615",675000.0
3078,4,3,2200,"4329 S Wood Street Chicago, IL 60609",215000.0
3079,3,2,1906,"3041 S MICHIGAN Avenue 506 Chicago, IL 60616",249999.0
3080,3,2,1200,"14203 S Michigan Avenue Riverdale, IL 60827",203997.0
3081,2,2,1050,"111 W Maple Street 2803 Chicago, IL 60610",390000.0
3082,4,3,2252,"8440 S Peoria Street Chicago, IL 60620",329900.0
3083,2,2,1140,"208 W Washington Street 1213 Chicago, IL 60606",369900.0
3084,3,1,1728,"2455 W Jackson Boulevard Chicago, IL 60612",365000.0
3085,2,2,1700,"7033 N Kedzie Avenue Unit 1704 Chicago, IL 60645",179000.0
3086,3,4,2200,"1755 E 55th Street 903 Chicago, IL 60615",150000.0
3087,6,2,1152,"7538 S Winchester Avenue Chicago, IL 60620",299900.0
3088,3,3,2727,"132 E Delaware Place 5602 Chicago, IL 60611",2200000.0
3089,4,3,2063,"8212 S Houston Avenue Chicago, IL 60617",91500.0
3090,3,1,1236,"8046 S Wabash Avenue Chicago, IL 60619",183999.0
3091,4,3,2500,"2400 N Lakeview Avenue 2501 Chicago, IL 60614",999000.0
3092,6,5,9680,"1515 N STATE Parkway Chicago, IL 60610",7500000.0
3093,3,3,3725,"363 E Wacker Drive 5801 Chicago, IL 60601",4350000.0
3094,3,3,2000,"933 W VAN BUREN Street 912 Chicago, IL 60607",1090000.0
3095,3,2,1077,"12423 S Normal Avenue Chicago, IL 60628",179000.0
3096,3,1,994,"5823 W 64th Street Chicago, IL 60638",299900.0
3097,5,3,3168,"7805 W Seminole Street Chicago, IL 60631",535000.0
3098,3,1,1307,"3904 N Oak Park Avenue Chicago, IL 60634",349900.0
3099,2,1,828,"6835 S Winchester Avenue Chicago, IL 60636",125000.0
3100,3,2,2500,"411 S Sangamon Street 2D Chicago, IL 60607",599000.0
3101,5,3,1620,"2802 S Homan Avenue Chicago, IL 60623",210000.0
3102,1,2,1400,"155 N HARBOR Drive 1711 Chicago, IL 60601",595000.0
3103,3,1,1290,"7133 S Indiana Avenue Chicago, IL 60619",
3104,3,2,1354,"Chicago, IL 60649",167980.0
3105,1,1,825,"400 E Randolph Street 2123 Chicago, IL 60601",315000.0
3106,4,2,1773,"Chicago, IL 60629",
3107,3,2,6250,"13923 S Wentworth Avenue Riverdale, IL 60827",125000.0
3108,6,2,2022,"8422 S Gilbert Court Chicago, IL 60620",199999.0
3109,3,1,1040,"10951 S Buffalo Avenue Chicago, IL 60617",215000.0
3110,3,2,2332,"5014 W Cornelia Avenue Chicago, IL 60641",529000.0
3111,3,1,2300,"900 W Jackson Boulevard 7W Chicago, IL 60607",799000.0
